ean,brand,title_alt,title_neu,final,len_alt,len_neu,ok
6975069306650,PETKIT,PETKIT Crystal PH Katzenstreu - 4 Beutel C01,PETKIT PH NEU,PETKIT Crystal PH Katzenstreu - 4 Beutel C01,44,13,NEIN
6975069305677,PETKIT,PETKIT Vordereingang fr CRYSTAL DUO P99051,PETKIT CRYSTAL DUO NEU,PETKIT Vordereingang fr CRYSTAL DUO P99051,42,22,NEIN
6975069306803,PETKIT,PETKIT Urine Monitor,PETKIT Urine Monitor NEU,PETKIT Urine Monitor,20,24,NEIN
6975069308807,Petkit,Petkit PUROBOT CRYSTAL DUO With Front Entry Hood-EU,Petkit PUROBOT CRYSTAL NEU,Petkit PUROBOT CRYSTAL DUO With Front Entry Hood-EU,51,26,NEIN
4895251629300,EcoFlow,EcoFlow RAPID,EcoFlow RAPID 30W NEU,EcoFlow RAPID,13,21,NEIN
4895251647793,EcoFlow,EcoFlow EF-RAPIDQI1-5K-W-EU power bank,EcoFlow EF-RAPIDQI1-5K-W-EU Powerbank NEU,EcoFlow EF-RAPIDQI1-5K-W-EU Powerbank NEU,38,41,JA
4895251627542,EcoFlow,EcoFlow Rapid 5000 Powerbank Blau 65W Kabel 15W Wireless Schnellladen,EcoFlow Powerbank 65W kabellos NEU,EcoFlow Powerbank 65W kabellos NEU,69,34,JA
4895251647830,EcoFlow,ECOFLOW RAPID Mag 5K Powerbank 5000mAh Qi2 15W kabellos X-Cooling Slim Purple,EcoFlow RAPID Powerbank 15W kabellos NEU,EcoFlow RAPID Powerbank 15W kabellos NEU,77,40,JA
4895251647809,EcoFlow,ECOFLOW RAPID Mag 5K Powerbank 5000mAh Qi2 15W kabellos X-Cooling Slim Black,EcoFlow RAPID Powerbank 15W kabellos NEU,EcoFlow RAPID Powerbank 15W kabellos NEU,76,40,JA
4895251647991,EcoFlow,ECOFLOW RAPID Mag 10K Powerbank 10000mAh Qi2 15W kabellos X-Cooling Slim White,EcoFlow RAPID Powerbank 15W kabellos NEU,EcoFlow RAPID Powerbank 15W kabellos NEU,78,40,JA
4895251653831,EcoFlow,EcoFlow EF-RAPID25K140W-B-EU power bank,EcoFlow EF-RAPID25K140W-B-EU Powerbank NEU,EcoFlow EF-RAPID25K140W-B-EU Powerbank NEU,39,42,JA
4895251648004,EcoFlow,EcoFlow RAPID Mag,EcoFlow RAPID 30W NEU,EcoFlow RAPID Mag,17,21,NEIN
4895251653848,EcoFlow,EcoFlow RAPID,EcoFlow RAPID 170W NEU,EcoFlow RAPID,13,22,NEIN
4895251653657,EcoFlow,EcoFlow EF-RAPID25K100W-B-EU power bank,EcoFlow EF-RAPID25K100W-B-EU Powerbank NEU,EcoFlow EF-RAPID25K100W-B-EU Powerbank NEU,39,42,JA
4895251641289,EcoFlow,EcoFlow RAPID Pro 20000 mAh,EcoFlow RAPID 230W NEU,EcoFlow RAPID Pro 20000 mAh,27,22,NEIN
4895251653664,EcoFlow,EcoFlow EF-RAPID25K100W-S-EU power bank,EcoFlow EF-RAPID25K100W-S-EU Powerbank 170W NEU,EcoFlow EF-RAPID25K100W-S-EU Powerbank 170W NEU,39,47,JA
4895251653855,EcoFlow,ECOFLOW RAPID 25K no build-in cable - Powerbank Green,EcoFlow RAPID 25K Powerbank NEU,EcoFlow RAPID 25K Powerbank NEU,53,31,JA
4895251653671,EcoFlow,EcoFlow RAPID,EcoFlow RAPID 170W NEU,EcoFlow RAPID,13,22,NEIN
4895251627405,EcoFlow,EcoFlow EF-RAPID5000-EU power bank,EcoFlow EF-RAPID5000-EU Powerbank 30W NEU,EcoFlow EF-RAPID5000-EU Powerbank 30W NEU,34,41,JA
0088381704038,Makita,Makita P-73374 screwdriver bit,Makita P-73374 NEU,Makita P-73374 screwdriver bit,30,18,NEIN
0088381445474,Makita,Makita B-44410 jigsaw/scroll saw/reciprocating saw blade,Makita B-44410 NEU,Makita B-44410 jigsaw/scroll saw/reciprocating saw blade,56,18,NEIN
0088381424318,Makita,Makita WST05 mitre saw stand,Makita WST05 NEU,Makita WST05 mitre saw stand,28,16,NEIN
0088381553148,Makita,Makita E-00016 screwdriver bit,Makita E-00016 NEU,Makita E-00016 screwdriver bit,30,18,NEIN
5711603084766,T1A,"T1A Lenovo ThinkPad X1 Yoga Gen 4 Refurbished Intel® Core™ i5 i5-8365U Hybrid (2-in-1) 35,6 cm (14"") Touchscreen 8 GB LPDDR3-SDRAM 256 GB SSD Windows 11 Pro Deutsch Grau",T1A X1 RAM Arbeitsspeicher 8GB NEU,T1A X1 RAM Arbeitsspeicher 8GB NEU,169,34,JA
5711603087880,T1A,"T1A Lenovo ThinkPad X1 Carbon Gen 10 Refurbished Intel® Core™ i7 i7-1265U Laptop 35,6 cm (14"") 16 GB LPDDR5-SDRAM 1 TB SSD Windows 11 Pro Deutsch Schwarz",T1A X1 RAM Arbeitsspeicher 16GB NEU,T1A X1 RAM Arbeitsspeicher 16GB NEU,153,35,JA
5711603088016,T1A,"T1A HP EliteDesk 800 G4 Intel® Core™ i5 i5-8500T 16 GB DDR4-SDRAM 512 GB SSD Windows 11 Pro Mini PC Mini-PC Schwarz, Silber",T1A HP RAM Arbeitsspeicher 16GB DDR4 NEU,T1A HP RAM Arbeitsspeicher 16GB DDR4 NEU,123,40,JA
5711603098626,N14,"N14 T1A Lenovo ThinkPad X1 Carbon Gen 8 (14"")",N14 T1A NEU,"N14 T1A Lenovo ThinkPad X1 Carbon Gen 8 (14"")",45,11,NEIN
5711603085060,T1A,"T1A DELL Latitude 5320 Intel® Core™ i7 i7-1185G7 Laptop 33,8 cm (13.3"") Full HD 16 GB DDR4-SDRAM 256 GB SSD Windows 11 Pro Deutsch Grau",T1A DELL RAM Arbeitsspeicher 16GB DDR4 Full HD NEU,T1A DELL RAM Arbeitsspeicher 16GB DDR4 Full HD NEU,135,50,JA
5711603086135,T1A,"T1A Lenovo ThinkPad X1 Yoga Gen 6 Refurbished Intel® Core™ i7 i7-1185G7 Hybrid (2-in-1) 35,6 cm (14"") Touchscreen 32 GB LPDDR4x-SDRAM 512 GB SSD Windows 11 Pro Deutsch Grau",T1A X1 RAM Arbeitsspeicher 32GB NEU,T1A X1 RAM Arbeitsspeicher 32GB NEU,172,35,JA
5711603097995,N14,"N14 T1A Lenovo ThinkPad T14 Gen 2 (14"")",N14 T1A NEU,"N14 T1A Lenovo ThinkPad T14 Gen 2 (14"")",39,11,NEIN
5711603086197,T1A,"T1A Lenovo ThinkPad X1 Yoga Gen 7 Refurbished Intel® Core™ i7 i7-1270P Hybrid (2-in-1) 35,6 cm (14"") Touchscreen 32 GB LPDDR5-SDRAM 512 GB SSD Windows 11 Pro Deutsch Grau",T1A X1 RAM Arbeitsspeicher 32GB NEU,T1A X1 RAM Arbeitsspeicher 32GB NEU,170,35,JA
4895251603072,EcoFlow,EcoFlow LMC4-XT60I-2.5M solar panel accessory,EcoFlow LMC4-XT60I-2 2.5m NEU,EcoFlow LMC4-XT60I-2.5M solar panel accessory,45,29,NEIN
4897082661290,EcoFlow,ECOFLOW Solar Parallel Connection Cable,EcoFlow NEU,ECOFLOW Solar Parallel Connection Cable,39,11,NEIN
3030050182644,BaByliss,BaByliss Wave Secret Air Locken-Styler,BaByliss NEU,BaByliss Wave Secret Air Locken-Styler,38,12,NEIN
0763649094402,Seagate,"Seagate Barracuda ST4000DM004 Interne Festplatte 4 TB 5400 RPM 256 MB 3.5"" Serial ATA III",Seagate ST4000DM004 Festplatte HDD 4TB NEU,Seagate ST4000DM004 Festplatte HDD 4TB NEU,89,42,JA
0763649113653,Seagate,"Seagate Barracuda ST2000DM008 Interne Festplatte 2 TB 7200 RPM 256 MB 3.5"" Serial ATA III",Seagate ST2000DM008 Festplatte HDD 2TB NEU,Seagate ST2000DM008 Festplatte HDD 2TB NEU,89,42,JA
0763649125069,Seagate,"Seagate IronWolf ST8000VN004 Interne Festplatte 8 TB 7200 RPM 256 MB 3.5"" Serial ATA III",Seagate ST8000VN004 Festplatte HDD 8TB NEU,Seagate ST8000VN004 Festplatte HDD 8TB NEU,88,42,JA
7636490078309,Seagate,"Seagate IronWolf ST4000VN006 Interne Festplatte 4 TB 5400 RPM 256 MB 3.5"" Serial ATA III",Seagate ST4000VN006 Festplatte HDD 4TB NEU,Seagate ST4000VN006 Festplatte HDD 4TB NEU,88,42,JA
8719706432344,Seagate,"Seagate IronWolf Pro ST6000NT001 Interne Festplatte 6 TB 7200 RPM 256 MB 3.5""",Seagate ST6000NT001 Festplatte HDD 6TB NEU,Seagate ST6000NT001 Festplatte HDD 6TB NEU,77,42,JA
0763649174883,Seagate,"Seagate Exos X24 Interne Festplatte 24 TB 7200 RPM 512 MB 3.5"" SATA",Seagate X24 Festplatte HDD 24TB NEU,Seagate X24 Festplatte HDD 24TB NEU,67,35,JA
8719706027670,Seagate,"Seagate IronWolf ST6000VN006 Interne Festplatte 6 TB 5400 RPM 256 MB 3.5"" Serial ATA III",Seagate ST6000VN006 Festplatte HDD 6TB NEU,Seagate ST6000VN006 Festplatte HDD 6TB NEU,88,42,JA
8719706441322,Seagate,"Seagate SkyHawk AI ST16000VE005 Interne Festplatte 16 TB 7200 RPM 512 MB 3.5"" Serial ATA III",Seagate AI ST16000VE005 Festplatte HDD 16TB NEU,Seagate AI ST16000VE005 Festplatte HDD 16TB NEU,92,47,JA
8719706432337,Seagate,"Seagate IronWolf Pro ST8000NT001 Interne Festplatte 8 TB 7200 RPM 256 MB 3.5"" Serial ATA III",Seagate ST8000NT001 Festplatte HDD 8TB NEU,Seagate ST8000NT001 Festplatte HDD 8TB NEU,92,42,JA
8719706439411,Seagate,"Seagate Barracuda 20TB Interne Festplatte 7200 RPM 512 MB 3.5"" SATA",Seagate Festplatte HDD 20TB NEU,Seagate Festplatte HDD 20TB NEU,67,31,JA
0763649139103,Seagate,"Seagate ST14000NM005J Interne Festplatte 14 TB 7200 RPM 3.5"" SAS",Seagate ST14000NM005J Festplatte HDD 14TB NEU,Seagate ST14000NM005J Festplatte HDD 14TB NEU,64,45,JA
8719706431460,Seagate,"Seagate Exos X24 Interne Festplatte 16 TB 7200 RPM 512 MB 3.5"" Serial ATA III",Seagate X24 Festplatte HDD 16TB NEU,Seagate X24 Festplatte HDD 16TB NEU,77,35,JA
8719706022422,Seagate,"Seagate Enterprise ST6000NM001B Interne Festplatte 6 TB 7200 RPM 256 MB 3.5"" SAS",Seagate ST6000NM001B Festplatte HDD 6TB NEU,Seagate ST6000NM001B Festplatte HDD 6TB NEU,80,43,JA
0763649175279,Seagate,"Seagate Exos X24 Interne Festplatte 16 TB 7200 RPM 512 MB 3.5"" SAS",Seagate X24 Festplatte HDD 16TB NEU,Seagate X24 Festplatte HDD 16TB NEU,66,35,JA
8719706022200,Seagate,"Seagate Enterprise ST10000NM018B Interne Festplatte 10 TB 7200 RPM 256 MB 3.5"" SAS",Seagate ST10000NM018B Festplatte HDD 10TB NEU,Seagate ST10000NM018B Festplatte HDD 10TB NEU,82,45,JA
0763649175347,Seagate,"Seagate Exos X24 Interne Festplatte 12 TB 7200 RPM 512 MB 3.5"" Serial ATA III",Seagate X24 Festplatte HDD 12TB NEU,Seagate X24 Festplatte HDD 12TB NEU,77,35,JA
8719706022064,Seagate,"Seagate Enterprise ST2000NM018B Interne Festplatte 2 TB 7200 RPM 256 MB 3.5"" SAS",Seagate ST2000NM018B Festplatte HDD 2TB NEU,Seagate ST2000NM018B Festplatte HDD 2TB NEU,80,43,JA
8719706019774,Seagate,"Seagate Enterprise ST4000NM001B Interne Festplatte 4 TB 7200 RPM 256 MB 3.5"" SAS",Seagate ST4000NM001B Festplatte HDD 4TB NEU,Seagate ST4000NM001B Festplatte HDD 4TB NEU,80,43,JA
8719706022415,Seagate,"Seagate Enterprise ST6000NM000B Interne Festplatte 6 TB 7200 RPM 256 MB 3.5"" Serial ATA III",Seagate ST6000NM000B Festplatte HDD 6TB NEU,Seagate ST6000NM000B Festplatte HDD 6TB NEU,91,43,JA
7636490043482,Seagate,"Seagate Enterprise ST2000NX0273 Interne Festplatte 2 TB 7200 RPM 128 MB 2.5"" SAS",Seagate ST2000NX0273 Festplatte HDD 2TB NEU,Seagate ST2000NX0273 Festplatte HDD 2TB NEU,80,43,JA
0763649175095,Seagate,"Seagate Exos X24 Interne Festplatte 20 TB 7200 RPM 512 MB 3.5"" Serial ATA III",Seagate X24 Festplatte HDD 20TB NEU,Seagate X24 Festplatte HDD 20TB NEU,77,35,JA
0023942530718,Verbatim,"Verbatim Portables Festplattenlaufwerk Store 'n' Go USB 3.0, 1 TB, Silber",Verbatim Festplatte HDD 1TB USB 3.0 NEU,Verbatim Festplatte HDD 1TB USB 3.0 NEU,73,39,JA
0023942531777,Verbatim,"Verbatim Portables Festplattenlaufwerk Store 'n' Go USB 3.0, 2 TB, Schwarz",Verbatim Festplatte HDD 2TB USB 3.0 NEU,Verbatim Festplatte HDD 2TB USB 3.0 NEU,74,39,JA
0023942531975,Verbatim,"Verbatim Portables Festplattenlaufwerk Store 'n' Go USB 3.0, 1 TB, Silber",Verbatim Festplatte HDD 1TB USB 3.0 NEU,Verbatim Festplatte HDD 1TB USB 3.0 NEU,73,39,JA
8006540774724,Oral-B,"Oral-B PRO 14876673 Elektrische Zahnbürste Kind Rotierende Zahnbürste Mehrfarbig, Weiß",Oral-B NEU,"Oral-B PRO 14876673 Elektrische Zahnbürste Kind Rotierende Zahnbürste Mehrfarbig, Weiß",86,10,NEIN
8006540957196,Oral-B,"Oral-B PRO 14876674 Elektrische Zahnbürste Kind Rotierende Zahnbürste Mehrfarbig, Weiß",Oral-B NEU,"Oral-B PRO 14876674 Elektrische Zahnbürste Kind Rotierende Zahnbürste Mehrfarbig, Weiß",86,10,NEIN
4210201445111,Oral-B,Oral-B iO Series 6 Erwachsener Rotierende Zahnbürste Schwarz,Oral-B NEU,Oral-B iO Series 6 Erwachsener Rotierende Zahnbürste Schwarz,60,10,NEIN
4210201445234,Oral-B,Oral-B 445234 Elektrische Zahnbürste Erwachsener Vibrierende Zahnbürste Weiß,Oral-B NEU,Oral-B 445234 Elektrische Zahnbürste Erwachsener Vibrierende Zahnbürste Weiß,76,10,NEIN
4210201445258,Braun,Braun 445258 Elektrische Zahnbürste Erwachsener Vibrierende Zahnbürste Grau,Braun NEU,Braun 445258 Elektrische Zahnbürste Erwachsener Vibrierende Zahnbürste Grau,75,9,NEIN
4210201445197,Oral-B,"Oral-B 445197 Elektrische Zahnbürste Erwachsener Vibrierende Zahnbürste Pink, Weiß",Oral-B NEU,"Oral-B 445197 Elektrische Zahnbürste Erwachsener Vibrierende Zahnbürste Pink, Weiß",82,10,NEIN
4210201435457,Oral-B,Oral-B iO Series 10 Erwachsener Rotierende-vibrierende Zahnbürste Weiß,Oral-B NEU,Oral-B iO Series 10 Erwachsener Rotierende-vibrierende Zahnbürste Weiß,70,10,NEIN
4210201435587,Oral-B,Oral-B iO Series 10 Erwachsener Rotierende-vibrierende Zahnbürste Schwarz,Oral-B NEU,Oral-B iO Series 10 Erwachsener Rotierende-vibrierende Zahnbürste Schwarz,73,10,NEIN
8006540860793,Oral-B,Oral-B Deep Cleaning 6 Stück(e) Weiß,Oral-B NEU,Oral-B Deep Cleaning 6 Stück(e) Weiß,36,10,NEIN
4210201447238,Braun,"Braun 10-in-1 Styling-Set 7 MGK7410 Bart, Körper, Haar. Mit Metallklinge, 100 Min. Akkulaufzeit, Aufbewahrungsbeutel, in Blau",Braun MGK7410 NEU,"Braun 10-in-1 Styling-Set 7 MGK7410 Bart, Körper, Haar. Mit Metallklinge, 100 Min. Akkulaufzeit, Aufbewahrungsbeutel, in Blau",125,17,NEIN
4022167001016,Braun,Braun BNA 100 Elektrisch betriebener Absauger,Braun BNA 100 NEU,Braun BNA 100 Elektrisch betriebener Absauger,45,17,NEIN
6970135035588,Ecovacs,Ecovacs Deebot X8 Omni Schwarz,Ecovacs X8 NEU,Ecovacs Deebot X8 Omni Schwarz,30,14,NEIN
8720389015809,Philips,Philips 7000 series DST7050/70 Bügeleisen Dampfbügeleisen SteamGlide Elite-Sohle 2800 W Grün,Philips DST7050 NEU,Philips 7000 series DST7050/70 Bügeleisen Dampfbügeleisen SteamGlide Elite-Sohle 2800 W Grün,92,19,NEIN
3221616007222,Rowenta,Rowenta Dual Force 2-in-1 Akkustaubsauger RH6737,Rowenta RH6737 NEU,Rowenta Dual Force 2-in-1 Akkustaubsauger RH6737,48,18,NEIN
6970995783445,Roborock,"Roborock Saros 10R 0,27 l Schwarz",Roborock NEU,"Roborock Saros 10R 0,27 l Schwarz",33,12,NEIN
6936905905512,Roborock,"Roborock SAROS 20X 0,259 l Schwarz",Roborock SAROS 20X NEU,"Roborock SAROS 20X 0,259 l Schwarz",34,22,NEIN
6936905905154,Roborock,"Roborock Qrevo Curv 2 FlowX 0,324 l Weiß",Roborock NEU,"Roborock Qrevo Curv 2 FlowX 0,324 l Weiß",40,12,NEIN
6935364086862,TP-Link,TP-Link Archer AC1200-Dualband-4G/LTE-WLAN-Router,TP-Link AC1200-D WLAN Router NEU,TP-Link AC1200-D WLAN Router NEU,49,32,JA
4897098687765,TP-Link,TP-Link Omada AX1800 Wireless Dual Band Ceiling Mount Access Point,TP-Link AX1800 WLAN Access Point kabellos NEU,TP-Link AX1800 WLAN Access Point kabellos NEU,66,45,JA
8885021370170,TP-Link,TP-Link Festa F65 3000 Mbit/s Weiß Power over Ethernet (PoE),TP-Link F65 3000 PoE NEU,TP-Link Festa F65 3000 Mbit/s Weiß Power over Ethernet (PoE),60,24,NEIN
8885021370156,TP-Link,TP-Link Festa F65-Wall 3000 Mbit/s Weiß Power over Ethernet (PoE),TP-Link F65-W PoE NEU,TP-Link Festa F65-Wall 3000 Mbit/s Weiß Power over Ethernet (PoE),65,21,NEIN
8885021370163,TP-Link,TP-Link Festa F65-Outdoor 3000 Mbit/s Weiß Power over Ethernet (PoE),TP-Link F65-O PoE NEU,TP-Link Festa F65-Outdoor 3000 Mbit/s Weiß Power over Ethernet (PoE),68,21,NEIN
8885021370187,TP-Link,TP-Link Festa F61-Outdoor 1800 Mbit/s Weiß Power over Ethernet (PoE),TP-Link F61-O PoE NEU,TP-Link Festa F61-Outdoor 1800 Mbit/s Weiß Power over Ethernet (PoE),68,21,NEIN
8885021370217,TP-Link,TP-Link Festa F52-Wall 1200 Mbit/s Weiß Power over Ethernet (PoE),TP-Link F52-W PoE NEU,TP-Link Festa F52-Wall 1200 Mbit/s Weiß Power over Ethernet (PoE),65,21,NEIN
8885021370224,TP-Link,TP-Link Festa F52-Outdoor 1200 Mbit/s Weiß Power over Ethernet (PoE),TP-Link F52-O PoE NEU,TP-Link Festa F52-Outdoor 1200 Mbit/s Weiß Power over Ethernet (PoE),68,21,NEIN
8885020622393,TP-Link,TP-Link Festa FS352G L2/L2+ Gigabit Ethernet (10/100/1000) Power over Ethernet (PoE) Weiß,TP-Link FS352G L2 PoE NEU,TP-Link Festa FS352G L2/L2+ Gigabit Ethernet (10/100/1000) Power over Ethernet (PoE) Weiß,89,25,NEIN
8885020621525,TP-Link,"TP-Link Festa FR205 Kabelrouter 10 Gigabit Ethernet, 100 Gigabit Ethernet, Gigabit Ethernet Weiß",TP-Link FR205 NEU,"TP-Link Festa FR205 Kabelrouter 10 Gigabit Ethernet, 100 Gigabit Ethernet, Gigabit Ethernet Weiß",96,17,NEIN
5397184187197,Dell,DELL WD19TB Kabelgebunden Thunderbolt 3 Schwarz,Dell WD19TB NEU,DELL WD19TB Kabelgebunden Thunderbolt 3 Schwarz,47,15,NEIN
5397184513972,Dell,DELL Dockingstation – WD19S 130 W,Dell WD19S 130 Docking Station NEU,Dell WD19S 130 Docking Station NEU,33,34,JA
193905208531,HP,HP USB-C-Dockingstation G5,HP USB-C-D Docking Station NEU,HP USB-C-D Docking Station NEU,26,30,JA
5713518290584,Refurb,Refurb RFBP00091060 laptop-dockingstation & portreplikator,Refurb RFBP00091060 Docking Station NEU,Refurb RFBP00091060 Docking Station NEU,58,39,JA
5713518291970,Refurb,Refurb RFBP00118580 laptop-dockingstation & portreplikator,Refurb RFBP00118580 Docking Station NEU,Refurb RFBP00118580 Docking Station NEU,58,39,JA
5711603088023,T1A,"T1A DELL Latitude 5430 Intel® Core™ i7 i7-1265U Laptop 35,6 cm (14"") 16 GB DDR4-SDRAM 256 GB SSD Windows 11 Pro Deutsch Grau",T1A DELL RAM Arbeitsspeicher 16GB DDR4 NEU,T1A DELL RAM Arbeitsspeicher 16GB DDR4 NEU,124,42,JA
5711603074439,T1A,"T1A Lenovo ThinkPad X1 Yoga (3rd Gen) Refurbished Intel® Core™ i7 i7-8650U Hybrid (2-in-1) 35,6 cm (14"") Touchscreen Full HD 16 GB LPDDR3-SDRAM 512 GB SSD Wi-Fi 6 (802.11ax) Windows 11 Pro Deutsch Schwarz",T1A X1 RAM Arbeitsspeicher 16GB Wi-Fi 6 Full HD NEU,T1A X1 RAM Arbeitsspeicher 16GB Wi-Fi 6 Full HD NEU,204,51,JA
5711603088276,T1A,"T1A DELL Latitude 5420 Intel® Core™ i5 i5-1145G7 Laptop 35,6 cm (14"") Full HD 16 GB 512 GB SSD Windows 11 Pro Deutsch Grau",T1A DELL SSD 16GB Full HD NEU,T1A DELL L SSD 16GB Full HD NEU,122,29,NEIN
5713552042200,upcycle it,upcycle it Lenovo ThinkCentre M90q (Refurbished) A Intel® Core™ i5 i5-10500T 32 GB DDR4-SDRAM 512 GB SSD Windows 11 Pro Mini PC Mini-PC Schwarz,upcycle it M90 RAM Arbeitsspeicher 32GB DDR4 NEU,upcycle it M90 RAM Arbeitsspeicher 32GB DDR4 NEU,143,48,JA
5713552043634,upcycle it,upcycle it Lenovo ThinkCentre M920q Tiny (Refurbsihed) A Intel® Core™ i7 i7-8700T 16 GB DDR4-SDRAM 512 GB SSD Windows 11 Pro Mini PC Mini-PC Schwarz,upcycle it M920 RAM Arbeitsspeicher 16GB DDR4 NEU,upcycle it M920 RAM Arbeitsspeicher 16GB DDR4 NEU,148,49,JA
8806090312403,Samsung,Samsung Portable SSD T7 2 TB USB Typ-C 3.2 Gen 2 (3.1 Gen 2) Blau,Samsung SSD 2TB NEU,Samsung Portable SSD T7 2 TB USB Typ-C 3.2 Gen 2 (3.1 Gen 2) Blau,65,19,NEIN
6974316992295,Govee,Govee H10D1000 Montageschelle,Govee H10D1000 NEU,Govee H10D1000 Montageschelle,29,18,NEIN
6974316995890,Govee,Govee H7025CB1 Smart Lighting Intelligente Strangleuchte Wi-Fi/Bluetooth,Govee H7025CB1 Smart LED Lampe Bluetooth NEU,Govee H7025CB1 Smart LED Lampe Bluetooth NEU,72,44,JA
6974316993353,Govee,Govee H7093311 Smart Lighting Intelligenter Einbaustrahler Bluetooth,Govee H7093311 Smart LED Lampe Bluetooth NEU,Govee H7093311 Smart LED Lampe Bluetooth NEU,68,44,JA
6974316996798,Govee,Govee B5192011 Essensthermometer 0 - 300 °C Digital,Govee B5192011 NEU,Govee B5192011 Essensthermometer 0 - 300 °C Digital,51,18,NEIN
6974316993360,Govee,Govee B600CC02 Smart Lighting Intelligentes Leuchtmittel Bluetooth 5 W,Govee B600CC02 Smart LED Lampe Bluetooth 5 NEU,Govee B600CC02 Smart LED Lampe Bluetooth 5 NEU,70,46,JA
6974316990642,Govee,Govee H80C4 Intelligente Strangleuchte Wi-Fi/Bluetooth 15 W,Govee H80C4 Bluetooth 15 NEU,Govee H80C4 I Bluetooth 15 15W NEU,59,28,NEIN
6974316995784,Govee,Govee H6870341 Smart Lighting Intelligente Strangleuchte Bluetooth,Govee H6870341 Smart LED Lampe Bluetooth NEU,Govee H6870341 Smart LED Lampe Bluetooth NEU,66,44,JA
6974316993100,Govee,Govee H66A0 Intelligenter Leuchtstreifen Wi-Fi/Bluetooth,Govee H66A0 Bluetooth NEU,Govee H66A0 Intelligenter Leuchtstreifen Wi-Fi/Bluetooth,56,25,NEIN
6974316993117,Govee,Govee H66A1 Intelligenter Leuchtstreifen Wi-Fi/Bluetooth,Govee H66A1 Bluetooth NEU,Govee H66A1 Intelligenter Leuchtstreifen Wi-Fi/Bluetooth,56,25,NEIN
8719514339989,Philips,"Philips Hue White and Color ambiance Hue Gradient Lightstrip Verlängerung, 1 Meter",Philips NEU,"Philips Hue White and Color ambiance Hue Gradient Lightstrip Verlängerung, 1 Meter",82,11,NEIN
8720169230033,Philips,Philips Hue White ambience GU10 – Smarter Spot – (Doppelpack),Philips GU10 NEU,Philips Hue White ambience GU10 – Smarter Spot – (Doppelpack),61,16,NEIN
8719514356733,Philips,Philips Hue White ambience E14 - Smarte Lampe Kerzenform Doppelpack - 470,Philips E14 Smart LED Lampe NEU,Philips E14 Smart LED Lampe NEU,73,31,JA
8719514356610,Philips,Philips Hue White and Color ambiance E14 - Smarte Lampe Kerzenform - 470,Philips E14 Smart LED Lampe NEU,Philips E14 Smart LED Lampe NEU,72,31,JA
8719514356719,Philips,Philips Hue White and Color ambiance E14 - Smarte Lampe Kerzenform Doppelpack - 470,Philips E14 Smart LED Lampe NEU,Philips E14 Smart LED Lampe NEU,83,31,JA
8719514356771,Philips,Philips Hue White E14 - Smarte Lampe Tropfenform Doppelpack - 470,Philips E14 Smart LED Lampe NEU,Philips E14 Smart LED Lampe NEU,65,31,JA
8718696170809,Philips,Philips Hue White and Color ambiance Hue Play Lightbar Erweiterung,Philips NEU,Philips Hue White and Color ambiance Hue Play Lightbar Erweiterung,66,11,NEIN
5397231022495,Norton,Norton 360 For Gamers Antivirus-Sicherheit Kommerziell 1 Lizenz(en) 1 Jahr(e),Norton NEU,Norton 360 For Gamers Antivirus-Sicherheit Kommerziell 1 Lizenz(en) 1 Jahr(e),77,10,NEIN
06955914627390,Biwin,Biwin X570Pro 4 TB M.2 PCI Express 5.0 NVMe,Biwin X570P M.2 NVMe SSD 4TB NEU,Biwin X570P M.2 NVMe SSD 4TB NEU,43,32,JA
740617344790,Kingston Technology,Kingston Technology 1000G NV3 M.2 2280 NVMe SSD,Kingston Technology NV3 M.2 NVMe SSD NEU,Kingston Technology NV3 M.2 NVMe SSD NEU,47,40,JA
740617344783,Kingston Technology,Kingston Technology 2000G NV3 M.2 2280 NVMe SSD,Kingston Technology NV3 M.2 NVMe SSD NEU,Kingston Technology NV3 M.2 NVMe SSD NEU,47,40,JA
8806095811628,Samsung,Samsung 9100 PRO PCIe® 5.0 NVMe™ M.2 SSD - 1 TB,Samsung M.2 NVMe SSD 1TB NEU,Samsung PRO PCI M.2 NVMe SSD 1TB NEU,47,28,NEIN
4015867222409,Equip,"Equip DisplayPort auf HDMI Adapter kable, 5 m",Equip HDMI Adapter 5m NEU,"Equip DisplayPort auf HDMI Adapter kable, 5 m",45,25,NEIN
4015867151969,Equip,"Equip Cat.6 S/FTP Patchkabel, 20m, Schwarz",Equip FTP LAN Netzwerkkabel 20m NEU,Equip FTP LAN Netzwerkkabel 20m NEU,42,35,JA
4015867229668,Equip,"Equip Cat.6A S/FTP Patchkabel, 15 m, Grau",Equip FTP LAN Netzwerkkabel 15m NEU,Equip FTP LAN Netzwerkkabel 15m NEU,41,35,JA
4015867237298,Equip,"Equip Cat.6A S/FTP Patchkabel, Grau, 25m",Equip FTP LAN Netzwerkkabel 25m NEU,Equip FTP LAN Netzwerkkabel 25m NEU,40,35,JA
5706991031256,Jabra,Jabra Engage 65 SE Kopfhörer Kabellos Kopfband Büro/Callcenter Schwarz,Jabra SE Kopfhörer kabellos NEU,Jabra SE Kopfhörer kabellos NEU,70,31,JA
5706991030778,Jabra,Jabra Engage 65 SE Kopfhörer Kabellos Kopfband Büro/Callcenter Schwarz,Jabra SE Kopfhörer kabellos NEU,Jabra SE Kopfhörer kabellos NEU,70,31,JA
